Admin_Unit_Code,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Previously_Obs,Initial_Three_Min_Cnt
MONO,MONO-0009,Grassland,2018,07-05-2018,10:35:00,10:45:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Song Sparrow,Melospiza melodia,SOSP,FALSE,FALSE,24.5,49,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE,TRUE
MONO,MONO-0009,Grassland,2018,07-05-2018,10:35:00,10:45:00,Kimberly Serno,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Mourning Dove,Zenaida macroura,MODO,FALSE,FALSE,24.5,49,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE,FALSE
MONO,MONO-0009,Grassland,2018,07-05-2018,10:35:00,10:45:00,Kimberly Serno,1,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Male,Chipping Sparrow,Spizella passerina,CHSP,FALSE,FALSE,24.5,49,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE,FALSE
MONO,MONO-0009,Grassland,2018,07-05-2018,10:35:00,10:45:00,Kimberly Serno,1,2.5 - 5 min,Singing,<= 50 Meters,FALSE,Male,Song Sparrow,Melospiza melodia,SOSP,FALSE,FALSE,24.5,49,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE,FALSE
MONO,MONO-0009,Grassland,2018,07-05-2018,10:35:00,10:45:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Bobolink,Dolichonyx oryzivorus,BOBO,FALSE,FALSE,24.5,49,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE,TRUE
MONO,MONO-0009,Grassland,2018,07-05-2018,10:35:00,10:45:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Bobolink,Dolichonyx oryzivorus,BOBO,FALSE,FALSE,24.5,49,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE,TRUE
MONO,MONO-0009,Grassland,2018,07-05-2018,10:35:00,10:45:00,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,GRSP,FALSE,FALSE,24.5,49,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE,TRUE
MONO,MONO-0009,Grassland,2018,07-05-2018,10:35:00,10:45:00,Kimberly Serno,1,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,INBU,FALSE,TRUE,24.5,49,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE,FALSE
MONO,MONO-0009,Grassland,2018,07-05-2018,10:35:00,10:45:00,Kimberly Serno,1,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,American Goldfinch,Carduelis tristis,AMGO,FALSE,FALSE,24.5,49,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE,TRUE
MONO,MONO-0009,Grassland,2018,07-05-2018,10:35:00,10:45:00,Kimberly Serno,1,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,Male,Red-winged Blackbird,Agelaius phoeniceus,RWBL,FALSE,FALSE,24.5,49,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE,FALSE
MONO,MONO-0009,Grassland,2018,07-05-2018,10:35:00,10:45:00,Kimberly Serno,1,5 - 7.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Brown-headed Cowbird,Molothrus ater,BHCO,FALSE,FALSE,24.5,49,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE,FALSE
MONO,MONO-0047,Grassland,2018,07-05-2018,06:29:00,06:39:00,Kimberly Serno,1,5 - 7.5 min,Visualization,<= 50 Meters,FALSE,Female,American Robin,Turdus migratorius,AMRO,FALSE,FALSE,14.69999981,60.90000153,Fog,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,FALSE
MONO,MONO-0047,Grassland,2018,07-05-2018,06:29:00,06:39:00,Kimberly Serno,1,7.5 - 10 min,Calling,<= 50 Meters,FALSE,Undetermined,Carolina Chickadee,Poecile carolinensis,CACH,FALSE,TRUE,14.69999981,60.90000153,Fog,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,FALSE
MONO,MONO-0047,Grassland,2018,07-05-2018,06:29:00,06:39:00,Kimberly Serno,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,CARW,FALSE,FALSE,14.69999981,60.90000153,Fog,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,FALSE
MONO,MONO-0047,Grassland,2018,07-05-2018,06:29:00,06:39:00,Kimberly Serno,1,5 - 7.5 min,Visualization,<= 50 Meters,FALSE,Male,American Robin,Turdus migratorius,AMRO,FALSE,FALSE,14.69999981,60.90000153,Fog,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,FALSE
MONO,MONO-0047,Grassland,2018,07-05-2018,06:29:00,06:39:00,Kimberly Serno,1,2.5 - 5 min,Calling,<= 50 Meters,FALSE,Undetermined,American Goldfinch,Carduelis tristis,AMGO,FALSE,FALSE,14.69999981,60.90000153,Fog,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,FALSE
MONO,MONO-0047,Grassland,2018,07-05-2018,06:29:00,06:39:00,Kimberly Serno,1,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Brown-headed Cowbird,Molothrus ater,BHCO,FALSE,FALSE,14.69999981,60.90000153,Fog,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,FALSE
MONO,MONO-0047,Grassland,2018,07-05-2018,06:29:00,06:39:00,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Common Yellowthroat,Geothlypis trichas,COYE,FALSE,FALSE,14.69999981,60.90000153,Fog,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,TRUE
MONO,MONO-0047,Grassland,2018,07-05-2018,06:29:00,06:39:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,ETTI,FALSE,FALSE,14.69999981,60.90000153,Fog,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,TRUE
MONO,MONO-0047,Grassland,2018,07-05-2018,06:29:00,06:39:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Chipping Sparrow,Spizella passerina,CHSP,FALSE,FALSE,14.69999981,60.90000153,Fog,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,TRUE
MONO,MONO-0047,Grassland,2018,07-05-2018,06:29:00,06:39:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,ETTI,FALSE,FALSE,14.69999981,60.90000153,Fog,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,TRUE
MONO,MONO-0047,Grassland,2018,07-05-2018,06:29:00,06:39:00,Kimberly Serno,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,Male,Red-winged Blackbird,Agelaius phoeniceus,RWBL,FALSE,FALSE,14.69999981,60.90000153,Fog,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,TRUE
MONO,MONO-0047,Grassland,2018,07-05-2018,06:29:00,06:39:00,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Chipping Sparrow,Spizella passerina,CHSP,FALSE,FALSE,14.69999981,60.90000153,Fog,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,TRUE
MONO,MONO-0047,Grassland,2018,07-05-2018,06:29:00,06:39:00,Kimberly Serno,1,7.5 - 10 min,Calling,50 - 100 Meters,FALSE,Undetermined,Brown-headed Cowbird,Molothrus ater,BHCO,FALSE,FALSE,14.69999981,60.90000153,Fog,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,FALSE
MONO,MONO-0047,Grassland,2018,07-05-2018,06:29:00,06:39:00,Kimberly Serno,1,2.5 - 5 min,Visualization,<= 50 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,INBU,FALSE,TRUE,14.69999981,60.90000153,Fog,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,FALSE
MONO,MONO-0036,Grassland,2018,07-05-2018,06:01:00,06:11:00,Kimberly Serno,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Song Sparrow,Melospiza melodia,SOSP,FALSE,FALSE,16.70000076,56.5,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE,FALSE
MONO,MONO-0036,Grassland,2018,07-05-2018,06:01:00,06:11:00,Kimberly Serno,1,7.5 - 10 min,Calling,<= 50 Meters,FALSE,Undetermined,Eastern Towhee,Pipilo erythrophthalmus,EATO,FALSE,TRUE,16.70000076,56.5,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE,FALSE
MONO,MONO-0036,Grassland,2018,07-05-2018,06:01:00,06:11:00,Kimberly Serno,1,5 - 7.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Downy Woodpecker,Picoides pubescens,DOWO,FALSE,TRUE,16.70000076,56.5,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE,FALSE
MONO,MONO-0036,Grassland,2018,07-05-2018,06:01:00,06:11:00,Kimberly Serno,1,5 - 7.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Gray Catbird,Dumetella carolinensis,GRCA,FALSE,FALSE,16.70000076,56.5,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE,FALSE
MONO,MONO-0036,Grassland,2018,07-05-2018,06:01:00,06:11:00,Kimberly Serno,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,CARW,FALSE,FALSE,16.70000076,56.5,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE,FALSE
MONO,MONO-0036,Grassland,2018,07-05-2018,06:01:00,06:11:00,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,FISP,FALSE,TRUE,16.70000076,56.5,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE,TRUE
MONO,MONO-0036,Grassland,2018,07-05-2018,06:01:00,06:11:00,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Carolina Chickadee,Poecile carolinensis,CACH,FALSE,TRUE,16.70000076,56.5,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE,TRUE
MONO,MONO-0036,Grassland,2018,07-05-2018,06:01:00,06:11:00,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Wood Thrush,Hylocichla mustelina,WOTH,TRUE,TRUE,16.70000076,56.5,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE,TRUE
MONO,MONO-0036,Grassland,2018,07-05-2018,06:01:00,06:11:00,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,CARW,FALSE,FALSE,16.70000076,56.5,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE,TRUE
MONO,MONO-0036,Grassland,2018,07-05-2018,06:01:00,06:11:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,ETTI,FALSE,FALSE,16.70000076,56.5,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE,TRUE
MONO,MONO-0036,Grassland,2018,07-05-2018,06:01:00,06:11:00,Kimberly Serno,1,2.5 - 5 min,Calling,<= 50 Meters,FALSE,Undetermined,American Goldfinch,Carduelis tristis,AMGO,FALSE,FALSE,16.70000076,56.5,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE,FALSE
MONO,MONO-0036,Grassland,2018,07-05-2018,06:01:00,06:11:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,NOCA,FALSE,FALSE,16.70000076,56.5,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE,TRUE
MONO,MONO-0027,Grassland,2018,07-05-2018,08:15:00,08:25:00,Kimberly Serno,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Carolina Chickadee,Poecile carolinensis,CACH,FALSE,TRUE,18.89999962,67.80000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
MONO,MONO-0027,Grassland,2018,07-05-2018,08:15:00,08:25:00,Kimberly Serno,1,5 - 7.5 min,Singing,<= 50 Meters,FALSE,Male,Song Sparrow,Melospiza melodia,SOSP,FALSE,FALSE,18.89999962,67.80000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
MONO,MONO-0027,Grassland,2018,07-05-2018,08:15:00,08:25:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Baltimore Oriole,Icterus galbula,BAOR,FALSE,FALSE,18.89999962,67.80000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
MONO,MONO-0027,Grassland,2018,07-05-2018,08:15:00,08:25:00,Kimberly Serno,1,5 - 7.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,RBWO,FALSE,FALSE,18.89999962,67.80000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
MONO,MONO-0027,Grassland,2018,07-05-2018,08:15:00,08:25:00,Kimberly Serno,1,2.5 - 5 min,Visualization,<= 50 Meters,FALSE,Female,Brown-headed Cowbird,Molothrus ater,BHCO,FALSE,FALSE,18.89999962,67.80000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
MONO,MONO-0027,Grassland,2018,07-05-2018,08:15:00,08:25:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,FISP,FALSE,TRUE,18.89999962,67.80000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
MONO,MONO-0027,Grassland,2018,07-05-2018,08:15:00,08:25:00,Kimberly Serno,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,RBWO,FALSE,FALSE,18.89999962,67.80000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
MONO,MONO-0027,Grassland,2018,07-05-2018,08:15:00,08:25:00,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Song Sparrow,Melospiza melodia,SOSP,FALSE,FALSE,18.89999962,67.80000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
MONO,MONO-0027,Grassland,2018,07-05-2018,08:15:00,08:25:00,Kimberly Serno,1,2.5 - 5 min,Calling,<= 50 Meters,FALSE,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,BGGN,FALSE,FALSE,18.89999962,67.80000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
MONO,MONO-0027,Grassland,2018,07-05-2018,08:15:00,08:25:00,Kimberly Serno,1,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Brown-headed Cowbird,Molothrus ater,BHCO,FALSE,FALSE,18.89999962,67.80000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
MONO,MONO-0027,Grassland,2018,07-05-2018,08:15:00,08:25:00,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,ETTI,FALSE,FALSE,18.89999962,67.80000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
MONO,MONO-0027,Grassland,2018,07-05-2018,08:15:00,08:25:00,Kimberly Serno,1,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Red-winged Blackbird,Agelaius phoeniceus,RWBL,FALSE,FALSE,18.89999962,67.80000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
MONO,MONO-0027,Grassland,2018,07-05-2018,08:15:00,08:25:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Eastern Wood-Pewee,Contopus virens,EAWP,FALSE,TRUE,18.89999962,67.80000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
MONO,MONO-0027,Grassland,2018,07-05-2018,08:15:00,08:25:00,Kimberly Serno,1,7.5 - 10 min,Singing,<= 50 Meters,FALSE,Male,Yellow Warbler,Setophaga petechia,YEWA,FALSE,FALSE,18.89999962,67.80000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
MONO,MONO-0027,Grassland,2018,07-05-2018,08:15:00,08:25:00,Kimberly Serno,1,7.5 - 10 min,Singing,<= 50 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,CARW,FALSE,FALSE,18.89999962,67.80000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
MONO,MONO-0027,Grassland,2018,07-05-2018,08:15:00,08:25:00,Kimberly Serno,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Fish Crow,Corvus ossifragus,FICR,FALSE,FALSE,18.89999962,67.80000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
MONO,MONO-0027,Grassland,2018,07-05-2018,08:15:00,08:25:00,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,INBU,FALSE,TRUE,18.89999962,67.80000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
MONO,MONO-0027,Grassland,2018,07-05-2018,08:15:00,08:25:00,Kimberly Serno,1,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Brown-headed Cowbird,Molothrus ater,BHCO,FALSE,FALSE,18.89999962,67.80000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
MONO,MONO-0048,Grassland,2018,07-05-2018,07:09:00,07:19:00,Kimberly Serno,1,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Mourning Dove,Zenaida macroura,MODO,FALSE,FALSE,14.69999981,65.5,Fog,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
MONO,MONO-0048,Grassland,2018,07-05-2018,07:09:00,07:19:00,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Eastern Towhee,Pipilo erythrophthalmus,EATO,FALSE,TRUE,14.69999981,65.5,Fog,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
MONO,MONO-0048,Grassland,2018,07-05-2018,07:09:00,07:19:00,Kimberly Serno,1,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Male,Red-eyed Vireo,Vireo olivaceus,REVI,FALSE,FALSE,14.69999981,65.5,Fog,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
MONO,MONO-0048,Grassland,2018,07-05-2018,07:09:00,07:19:00,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,American Robin,Turdus migratorius,AMRO,FALSE,FALSE,14.69999981,65.5,Fog,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
MONO,MONO-0048,Grassland,2018,07-05-2018,07:09:00,07:19:00,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,FISP,FALSE,TRUE,14.69999981,65.5,Fog,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
MONO,MONO-0048,Grassland,2018,07-05-2018,07:09:00,07:19:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Northern Mockingbird,Mimus polyglottos,NOMO,FALSE,FALSE,14.69999981,65.5,Fog,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
MONO,MONO-0048,Grassland,2018,07-05-2018,07:09:00,07:19:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Brown-headed Cowbird,Molothrus ater,BHCO,FALSE,FALSE,14.69999981,65.5,Fog,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
MONO,MONO-0048,Grassland,2018,07-05-2018,07:09:00,07:19:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,CARW,FALSE,FALSE,14.69999981,65.5,Fog,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
MONO,MONO-0048,Grassland,2018,07-05-2018,07:09:00,07:19:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,INBU,FALSE,TRUE,14.69999981,65.5,Fog,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
MONO,MONO-0048,Grassland,2018,07-05-2018,07:09:00,07:19:00,Kimberly Serno,1,2.5 - 5 min,Calling,<= 50 Meters,FALSE,Undetermined,Brown-headed Cowbird,Molothrus ater,BHCO,FALSE,FALSE,14.69999981,65.5,Fog,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
MONO,MONO-0048,Grassland,2018,07-05-2018,07:09:00,07:19:00,Kimberly Serno,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,ETTI,FALSE,FALSE,14.69999981,65.5,Fog,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
MONO,MONO-0048,Grassland,2018,07-05-2018,07:09:00,07:19:00,Kimberly Serno,1,5 - 7.5 min,Singing,<= 50 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,FISP,FALSE,TRUE,14.69999981,65.5,Fog,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
MONO,MONO-0048,Grassland,2018,07-05-2018,07:09:00,07:19:00,Kimberly Serno,1,7.5 - 10 min,Calling,<= 50 Meters,FALSE,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,RBWO,FALSE,FALSE,14.69999981,65.5,Fog,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
MONO,MONO-0048,Grassland,2018,07-05-2018,07:09:00,07:19:00,Kimberly Serno,1,7.5 - 10 min,Singing,<= 50 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,NOCA,FALSE,FALSE,14.69999981,65.5,Fog,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
MONO,MONO-0048,Grassland,2018,07-05-2018,07:09:00,07:19:00,Kimberly Serno,1,7.5 - 10 min,Calling,<= 50 Meters,FALSE,Undetermined,Blue Jay,Cyanocitta cristata,BLJA,FALSE,FALSE,14.69999981,65.5,Fog,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
MONO,MONO-0048,Grassland,2018,07-05-2018,07:09:00,07:19:00,Kimberly Serno,1,7.5 - 10 min,Calling,50 - 100 Meters,FALSE,Undetermined,Blue Jay,Cyanocitta cristata,BLJA,FALSE,FALSE,14.69999981,65.5,Fog,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
MONO,MONO-0048,Grassland,2018,07-05-2018,07:09:00,07:19:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,FISP,FALSE,TRUE,14.69999981,65.5,Fog,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
MONO,MONO-0019,Grassland,2018,07-05-2018,09:25:00,09:35:00,Kimberly Serno,1,7.5 - 10 min,Calling,<= 50 Meters,FALSE,Male,Northern Cardinal,Cardinalis cardinalis,NOCA,FALSE,FALSE,22.79999924,58.70000076,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
MONO,MONO-0019,Grassland,2018,07-05-2018,09:25:00,09:35:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,INBU,FALSE,TRUE,22.79999924,58.70000076,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
MONO,MONO-0019,Grassland,2018,07-05-2018,09:25:00,09:35:00,Kimberly Serno,1,7.5 - 10 min,Calling,<= 50 Meters,FALSE,Female,Northern Cardinal,Cardinalis cardinalis,NOCA,FALSE,FALSE,22.79999924,58.70000076,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
MONO,MONO-0019,Grassland,2018,07-05-2018,09:25:00,09:35:00,Kimberly Serno,1,2.5 - 5 min,Singing,<= 50 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,INBU,FALSE,TRUE,22.79999924,58.70000076,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
MONO,MONO-0019,Grassland,2018,07-05-2018,09:25:00,09:35:00,Kimberly Serno,1,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Male,Song Sparrow,Melospiza melodia,SOSP,FALSE,FALSE,22.79999924,58.70000076,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
